location,commodity,time_operation,total_transport_cost,total_transport_opex,total_transport_flow,transport_cost_per_unit
AUS,Copper_ore,10,69.705017597847,69.705017597847,15.9678625,4.365331777991387
AUS,Copper_ore,11,118.85322538456501,118.85322538456501,32.118187500000005,3.7004960315573534
AUS,Copper_ore,12,131.906376721443,131.906376721443,36.4075125,3.623053805761736
AUS,Copper_ore,13,145.002855211698,145.002855211698,40.711075,3.5617545154899006
AUS,HEX,0,467000.0,467000.0,0.0,
AUS,HEX,1,467000.0,467000.0,0.0,
AUS,HEX,2,467000.0,467000.0,0.0,
AUS,HEX,3,467000.0,467000.0,0.0,
AUS,HEX,4,467000.0,467000.0,0.0,
AUS,HEX,5,467000.0,467000.0,0.0,
AUS,HEX,6,467000.0,467000.0,0.0,
AUS,HEX,7,467000.0,467000.0,0.0,
AUS,HEX,8,467000.0,467000.0,0.0,
AUS,HEX,9,467000.0,467000.0,0.0,
AUS,HEX,10,467000.0,467000.0,0.0,
AUS,HEX,11,467000.0,467000.0,0.0,
AUS,HEX,12,467000.0,467000.0,0.0,
AUS,HEX,13,467000.0,467000.0,0.0,
AUS,HP,0,304517.96985999995,304517.96985999995,8.45,36037.62956923077
AUS,HP,1,316496.86437712,316496.86437712,8.782399999999999,36037.628026179635
AUS,HP,2,328724.27410660475,328724.27410660475,9.121696,36037.62656709945
AUS,HP,3,341584.9363464831,341584.9363464831,9.478564,36037.62514516789
AUS,HP,4,355104.1494840928,355104.1494840928,9.853706,36037.62376146526
AUS,HP,5,369308.329072024,369308.329072024,10.247855,36037.622416791026
AUS,HP,6,384224.7916025871,384224.7916025871,10.661769,36037.621111711116
AUS,HP,7,399882.07884611195,399882.07884611195,11.096240000000002,36037.6198465527
AUS,HP,8,416309.7776630032,416309.7776630032,11.552089,36037.61862144614
AUS,HP,9,449352.78324679955,449352.78324679955,12.030173,37352.1464110948
AUS,HP,10,498313.0133252264,498313.0133252264,12.53138,39765.21447160858
AUS,HP,11,333587.15030168794,333587.15030168794,9.256635,36037.62601654791
AUS,HP,12,320983.54418271995,320983.54418271995,8.9069,36037.627477878945
AUS,HP,13,309317.3117860288,309317.3117860288,8.583176000000002,36037.62893665803
AUS,Iron,0,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,1,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,2,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,3,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,4,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,5,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,6,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,7,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,8,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,9,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,10,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,11,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,12,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,13,1720.0065999991807,1720.0065999991807,0.0,
AUS,Nickel,0,11.0230004088,11.0230004088,1.62,6.804321239999999
AUS,Nickel,1,12.247778231999998,12.247778231999998,1.8,6.804321239999998
AUS,Nickel,2,12.247778231999998,12.247778231999998,1.8,6.804321239999998
AUS,Nickel,3,13.439616969350618,13.439616969350618,1.9751590930693064,6.80432124
AUS,Nickel,4,13.43961696935062,13.43961696935062,1.9751590930693068,6.804321239999999
AUS,Nickel,5,13.439616969350618,13.439616969350618,1.9751590930693064,6.80432124
AUS,Nickel,6,20.41296372,20.41296372,3.0,6.80432124
AUS,Nickel,7,20.41296372,20.41296372,3.0,6.80432124
AUS,Nickel,8,24.495556464,24.495556464,3.6,6.80432124
AUS,Nickel,9,24.495556464,24.495556464,3.6,6.80432124
AUS,Nickel,10,30.70615218525398,30.70615218525398,4.2,7.310988615536662
AUS,Nickel,11,29.521810083658032,29.521810083658032,4.199999999999999,7.0290024008709615
AUS,Nickel,12,36.59926873725398,36.59926873725398,4.8,7.624847653594579
AUS,Nickel,13,44.29158789188255,44.29158789188255,5.3999999999999995,8.202145905904176
AUS,Refrigerant,0,18136.288316500002,18136.288316500002,1.2000624999999998,15112.78647278788
AUS,Refrigerant,1,18909.782629000005,18909.782629000005,1.25125,15112.713389810195
AUS,Refrigerant,2,19769.220754,19769.220754,1.3081249999999998,15112.638894601056
AUS,Refrigerant,3,20628.658879000002,20628.658879000002,1.365,15112.57060732601
AUS,Refrigerant,4,21488.097004000003,21488.097004000003,1.421875,15112.507783032968
AUS,Refrigerant,5,22347.53512900001,22347.53512900001,1.47875,15112.44979137786
AUS,Refrigerant,6,23206.973254000004,23206.973254000004,1.535625,15112.396095400898
AUS,Refrigerant,7,24066.411379,24066.411379,1.5924999999999998,15112.346234850866
AUS,Refrigerant,8,24925.849504,24925.849504,1.6493749999999998,15112.299812959456
AUS,Refrigerant,9,25785.287629000002,25785.287629000002,1.7062499999999998,15112.25648586081
AUS,Refrigerant,10,26644.725754000006,26644.725754000006,1.763125,15112.215954058847
AUS,Refrigerant,11,60162.812629,60162.812629,3.98125,15111.538493940345
AUS,Refrigerant,12,68757.193879,68757.193879,4.55,15111.471182197802
AUS,Refrigerant,13,77351.575129,77351.575129,5.11875,15111.418828620268
AUS,Steel,0,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,1,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,2,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,3,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,4,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,5,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,6,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,7,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,8,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,9,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,10,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,11,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,12,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,13,1894.192000000512,1894.192000000512,0.0,
AUT,Aluminium,0,0.0,0.0,0.0,
AUT,Aluminium,1,0.0,0.0,0.0,
AUT,Aluminium,2,0.0,0.0,0.0,
AUT,Aluminium,3,0.0,0.0,0.0,
AUT,Aluminium,4,0.0,0.0,0.0,
AUT,Aluminium,5,0.0,0.0,0.0,
AUT,Aluminium,6,0.0,0.0,0.0,
AUT,Aluminium,7,0.0,0.0,0.0,
AUT,Aluminium,8,0.0,0.0,0.0,
AUT,Aluminium,9,0.0,0.0,0.0,
AUT,Aluminium,10,0.0,0.0,0.0,
AUT,Aluminium,11,0.0,0.0,0.0,
AUT,Aluminium,12,0.0,0.0,0.0,
AUT,Aluminium,13,0.0,0.0,0.0,
AUT,Bauxite,0,2212.6708799999997,2212.6708799999997,78.51999999999998,28.17971064696893
AUT,Bauxite,1,2212.6708799999997,2212.6708799999997,78.51999999999998,28.17971064696893
AUT,Bauxite,2,2212.6708799999997,2212.6708799999997,78.51999999999998,28.17971064696893
AUT,Bauxite,3,2212.6708799999997,2212.6708799999997,78.51999999999998,28.17971064696893
AUT,Bauxite,4,2212.6708799999997,2212.6708799999997,78.51999999999998,28.17971064696893
AUT,Bauxite,5,2212.6708799999997,2212.6708799999997,78.51999999999998,28.17971064696893
AUT,Bauxite,6,2212.6708799999997,2212.6708799999997,78.51999999999998,28.17971064696893
AUT,Bauxite,7,2212.6708799999997,2212.6708799999997,78.51999999999998,28.17971064696893
AUT,Bauxite,8,2212.6708799999997,2212.6708799999997,78.51999999999998,28.17971064696893
AUT,Bauxite,9,2212.6708799999997,2212.6708799999997,78.51999999999998,28.17971064696893
AUT,Bauxite,10,2213.259552,2213.259552,78.52,28.187207743250127
AUT,Bauxite,11,2213.259552,2213.259552,78.52,28.187207743250127
AUT,Bauxite,12,2213.259552,2213.259552,78.52,28.187207743250127
AUT,Bauxite,13,2213.259552,2213.259552,78.52,28.187207743250127
AUT,Compressor,0,5786.6352480000005,5786.6352480000005,0.4,14466.58812
AUT,Compressor,1,6662.572692077881,6662.572692077881,0.460549,14466.588120000002
AUT,Compressor,2,7795.219742345159,7795.219742345159,0.538843,14466.588119999999
AUT,Compressor,3,21699.882180000004,21699.882180000004,1.5,14466.588120000002
AUT,Compressor,4,21699.882180000004,21699.882180000004,1.5,14466.588120000002
AUT,Compressor,5,21699.882180000004,21699.882180000004,1.5,14466.588120000002
AUT,Compressor,6,21699.882180000004,21699.882180000004,1.5,14466.588120000002
AUT,Compressor,7,21699.882180000004,21699.882180000004,1.5,14466.588120000002
AUT,Compressor,8,21699.882180000004,21699.882180000004,1.5,14466.588120000002
AUT,Compressor,9,33337.494,33337.494,2.5,13334.997599999999
AUT,Compressor,10,34670.993760000005,34670.993760000005,2.6,13334.9976
AUT,Compressor,11,34670.993760000005,34670.993760000005,2.6,13334.9976
AUT,Compressor,12,34670.993760000005,34670.993760000005,2.6,13334.9976
AUT,Compressor,13,34670.993760000005,34670.993760000005,2.6,13334.9976
AUT,Copper,0,25.8824,25.8824,0.0,
AUT,Copper,1,25.8824,25.8824,0.0,
AUT,Copper,2,25.8824,25.8824,0.0,
AUT,Copper,3,25.8824,25.8824,0.0,
AUT,Copper,4,25.8824,25.8824,0.0,
AUT,Copper,5,25.8824,25.8824,0.0,
AUT,Copper,6,25.8824,25.8824,0.0,
AUT,Copper,7,25.8824,25.8824,0.0,
AUT,Copper,8,25.8824,25.8824,0.0,
AUT,Copper,9,25.8824,25.8824,0.0,
AUT,Copper,10,25.8824,25.8824,0.0,
AUT,Copper,11,25.8824,25.8824,0.0,
AUT,Copper,12,25.8824,25.8824,0.0,
AUT,Copper,13,25.8824,25.8824,0.0,
AUT,Copper_ore,0,22.0138,22.0138,2.0,11.0069
AUT,Copper_ore,1,22.0138,22.0138,1.68364541,13.075080934054872
AUT,Copper_ore,2,22.0138,22.0138,2.0038678699999997,10.985654458345103
AUT,Copper_ore,3,22.0138,22.0138,5.9350000000000005,3.7091491154170173
AUT,Copper_ore,4,22.0138,22.0138,5.9350000000000005,3.7091491154170173
AUT,Copper_ore,5,22.0138,22.0138,5.9350000000000005,3.7091491154170173
AUT,Copper_ore,6,22.0138,22.0138,5.9350000000000005,3.7091491154170173
AUT,Copper_ore,7,22.0138,22.0138,7.935,2.7742659105229994
AUT,Copper_ore,8,22.0138,22.0138,7.935,2.7742659105229994
AUT,Copper_ore,9,22.0138,22.0138,12.025,1.8306694386694387
AUT,Copper_ore,10,22.0138,22.0138,12.434,1.7704519864886603
AUT,Copper_ore,11,22.0138,22.0138,11.434,1.92529298583173
AUT,Copper_ore,12,22.0138,22.0138,12.434,1.7704519864886603
AUT,Copper_ore,13,22.0138,22.0138,11.434,1.92529298583173
AUT,HEX,0,472000.0,472000.0,0.0,
AUT,HEX,1,472176.5005699301,472176.5005699301,0.0605489999999999,7798254.315842225
AUT,HEX,2,472404.7278837109,472404.7278837109,0.1388429999999999,3402438.2063460974
AUT,HEX,3,475206.504268,475206.504268,1.1,432005.9129709091
AUT,HEX,4,475206.504268,475206.504268,1.1,432005.9129709091
AUT,HEX,5,475206.504268,475206.504268,1.1,432005.9129709091
AUT,HEX,6,475206.504268,475206.504268,1.1,432005.9129709091
AUT,HEX,7,475206.504268,475206.504268,1.1,432005.9129709091
AUT,HEX,8,472000.0,472000.0,0.0,
AUT,HEX,9,473457.50194,473457.50194,0.5,946915.00388
AUT,HEX,10,473749.00232800003,473749.00232800003,0.6,789581.6705466667
AUT,HEX,11,472000.0,472000.0,0.0,
AUT,HEX,12,472000.0,472000.0,0.0,
AUT,HEX,13,472000.0,472000.0,0.0,
AUT,HP,0,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,1,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,2,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,3,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,4,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,5,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,6,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,7,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,8,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,9,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,10,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,11,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,12,9359.80046,9359.80046,2.6,3599.923253846154
AUT,HP,13,9359.80046,9359.80046,2.6,3599.923253846154
AUT,Iron,0,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,1,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,2,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,3,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,4,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,5,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,6,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,7,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,8,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,9,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,10,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,11,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,12,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,13,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Nickel,0,0.0,0.0,1.0,0.0
AUT,Nickel,1,0.0,0.0,0.24,0.0
AUT,Nickel,2,0.0,0.0,0.24,0.0
AUT,Nickel,3,0.0,0.0,0.24,0.0
AUT,Nickel,4,0.0,0.0,0.24,0.0
AUT,Nickel,5,0.0,0.0,1.0,0.0
AUT,Nickel,6,0.0,0.0,0.24,0.0
AUT,Nickel,7,0.0,0.0,0.24,0.0
AUT,Nickel,8,0.0,0.0,0.9,0.0
AUT,Nickel,9,0.4076728799999999,0.4076728799999999,1.2,0.33972739999999996
AUT,Nickel,10,0.4076728799999999,0.4076728799999999,1.2,0.33972739999999996
AUT,Nickel,11,1.141484064,1.141484064,1.56,0.7317205538461538
AUT,Nickel,12,1.141484064,1.141484064,1.56,0.7317205538461538
AUT,Nickel,13,1.141484064,1.141484064,1.56,0.7317205538461538
AUT,Refrigerant,0,964.7145790000001,964.7145790000001,0.2275,4240.5036439560445
AUT,Refrigerant,1,1110.4213122857498,1110.4213122857498,0.26193724375,4239.264704738078
AUT,Refrigerant,2,1298.83008825025,1298.83008825025,0.30646695625,4238.075465436904
AUT,Refrigerant,3,3611.784004,3611.784004,0.8531249999999999,4233.592971721612
AUT,Refrigerant,4,3611.784004,3611.784004,0.8531249999999999,4233.592971721612
AUT,Refrigerant,5,3611.784004,3611.784004,0.8531249999999999,4233.592971721612
AUT,Refrigerant,6,3685.2405733749997,3685.2405733749997,0.8531249999999998,4319.695910183151
AUT,Refrigerant,7,4014.6618056350003,4014.6618056350003,0.8531249999999999,4705.830687923811
AUT,Refrigerant,8,4184.745245125,4184.745245125,0.8531249999999999,4905.1958917216125
AUT,Refrigerant,9,6973.146155875001,6973.146155875001,1.421875,4904.190703032968
AUT,Refrigerant,10,7251.98624695,7251.98624695,1.47875,4904.132711377853
AUT,Refrigerant,11,7251.98624695,7251.98624695,1.47875,4904.132711377853
AUT,Refrigerant,12,7251.98624695,7251.98624695,1.47875,4904.132711377853
AUT,Refrigerant,13,7251.98624695,7251.98624695,1.47875,4904.132711377853
AUT,Steel,0,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,1,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,2,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,3,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,4,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,5,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,6,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,7,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,8,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,9,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,10,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,11,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,12,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,13,1892.116000000512,1892.116000000512,0.0,
BRA,Aluminium,0,0.0,0.0,0.0,
BRA,Aluminium,1,0.0,0.0,0.0,
BRA,Aluminium,2,0.0,0.0,0.0,
BRA,Aluminium,3,0.0,0.0,0.0,
BRA,Aluminium,4,0.0,0.0,0.0,
BRA,Aluminium,5,0.0,0.0,0.0,
BRA,Aluminium,6,0.0,0.0,0.0,
BRA,Aluminium,7,0.0,0.0,0.0,
BRA,Aluminium,8,0.0,0.0,0.0,
BRA,Aluminium,9,0.0,0.0,0.0,
BRA,Aluminium,10,0.0,0.0,0.0,
BRA,Aluminium,11,0.0,0.0,0.0,
BRA,Aluminium,12,0.0,0.0,0.0,
BRA,Aluminium,13,0.0,0.0,0.0,
BRA,Bauxite,0,0.0,0.0,0.0,
BRA,Bauxite,1,0.0,0.0,0.0,
BRA,Bauxite,2,0.0,0.0,0.0,
BRA,Bauxite,3,0.0,0.0,0.0,
BRA,Bauxite,4,0.0,0.0,0.0,
BRA,Bauxite,5,0.0,0.0,0.0,
BRA,Bauxite,6,0.0,0.0,0.0,
BRA,Bauxite,7,0.0,0.0,0.0,
BRA,Bauxite,8,0.0,0.0,0.0,
BRA,Bauxite,9,0.0,0.0,0.0,
BRA,Bauxite,10,0.0,0.0,0.0,
BRA,Bauxite,11,0.0,0.0,0.0,
BRA,Bauxite,12,0.0,0.0,0.0,
BRA,Bauxite,13,0.0,0.0,0.0,
BRA,Compressor,0,0.0,0.0,0.0,
BRA,Compressor,1,0.0,0.0,0.0,
BRA,Compressor,2,0.0,0.0,0.0,
BRA,Compressor,3,0.0,0.0,0.0,
BRA,Compressor,4,0.0,0.0,0.0,
BRA,Compressor,5,0.0,0.0,0.0,
BRA,Compressor,6,0.0,0.0,0.0,
BRA,Compressor,7,0.0,0.0,0.0,
BRA,Compressor,8,0.0,0.0,0.0,
BRA,Compressor,9,0.0,0.0,0.0,
BRA,Compressor,10,0.0,0.0,0.0,
BRA,Compressor,11,0.0,0.0,0.0,
BRA,Compressor,12,0.0,0.0,0.0,
BRA,Compressor,13,0.0,0.0,0.0,
BRA,Copper,0,25.8819,25.8819,0.0,
BRA,Copper,1,25.8819,25.8819,0.0,
BRA,Copper,2,25.8819,25.8819,0.0,
BRA,Copper,3,25.8819,25.8819,0.0,
BRA,Copper,4,25.8819,25.8819,0.0,
BRA,Copper,5,25.8819,25.8819,0.0,
BRA,Copper,6,25.8819,25.8819,0.0,
BRA,Copper,7,25.8819,25.8819,0.0,
BRA,Copper,8,25.8819,25.8819,0.0,
BRA,Copper,9,25.8819,25.8819,0.0,
BRA,Copper,10,25.8819,25.8819,0.0,
BRA,Copper,11,25.8819,25.8819,0.0,
BRA,Copper,12,25.8819,25.8819,0.0,
BRA,Copper,13,25.8819,25.8819,0.0,
BRA,Copper_ore,0,46.14837269734229,46.14837269734229,8.443818463750008,5.465344014140163
BRA,Copper_ore,1,62.58943637081128,62.58943637081128,14.1067912075,4.436830137355053
BRA,Copper_ore,2,81.54459283099077,81.54459283099077,20.635720023750007,3.951623337452712
BRA,Copper_ore,3,106.53420284534748,106.53420284534748,29.243160710000005,3.6430467931230495
BRA,Copper_ore,4,106.53420284534748,106.53420284534748,29.243160710000005,3.6430467931230495
BRA,Copper_ore,5,103.63094612534749,103.63094612534749,28.243160710000005,3.669240393786913
BRA,Copper_ore,6,103.63094612534749,103.63094612534749,28.243160710000005,3.669240393786913
BRA,Copper_ore,7,103.63094612534749,103.63094612534749,28.243160710000005,3.669240393786913
BRA,Copper_ore,8,105.30856192712001,105.30856192712001,28.821,3.653882999449013
BRA,Copper_ore,9,105.30856192712001,105.30856192712001,28.821,3.653882999449013
BRA,Copper_ore,10,105.30856192712001,105.30856192712001,28.821,3.653882999449013
BRA,Copper_ore,11,81.55992195752,81.55992195752,20.641,3.951355164842789
BRA,Copper_ore,12,81.55992195752,81.55992195752,20.641,3.951355164842789
BRA,Copper_ore,13,81.55992195752,81.55992195752,20.641,3.951355164842789
BRA,HEX,0,473000.0,473000.0,0.0,
BRA,HEX,1,473000.0,473000.0,0.0,
BRA,HEX,2,473000.0,473000.0,0.0,
BRA,HEX,3,473000.0,473000.0,0.0,
BRA,HEX,4,473000.0,473000.0,0.0,
BRA,HEX,5,473000.0,473000.0,0.0,
BRA,HEX,6,473000.0,473000.0,0.0,
BRA,HEX,7,473000.0,473000.0,0.0,
BRA,HEX,8,473000.0,473000.0,0.0,
BRA,HEX,9,473000.0,473000.0,0.0,
BRA,HEX,10,473000.0,473000.0,0.0,
BRA,HEX,11,473000.0,473000.0,0.0,
BRA,HEX,12,473000.0,473000.0,0.0,
BRA,HEX,13,473000.0,473000.0,0.0,
BRA,HP,0,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,1,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,2,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,3,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,4,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,5,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,6,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,7,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,8,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,9,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,10,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,11,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,12,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,13,0.3375999999999999,0.3375999999999999,0.0,
BRA,Iron,0,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,1,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,2,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,3,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,4,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,5,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,6,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,7,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,8,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,9,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,10,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,11,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,12,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,13,2190.0065999991807,2190.0065999991807,0.0,
BRA,Nickel,0,0.0,0.0,0.0,
BRA,Nickel,1,0.0,0.0,0.0,
BRA,Nickel,2,0.0,0.0,0.0,
BRA,Nickel,3,0.0,0.0,0.0,
BRA,Nickel,4,0.0,0.0,0.0,
BRA,Nickel,5,0.0,0.0,0.0,
BRA,Nickel,6,0.0,0.0,0.0,
BRA,Nickel,7,0.0,0.0,0.0,
BRA,Nickel,8,0.0,0.0,0.0,
BRA,Nickel,9,0.0,0.0,0.0,
