location,commodity,time_operation,total_production,total_production_cost,production_cost_per_unit,opex_cost,total_import_flow,total_import_production_cost,total_transport_cost,total_transport_opex,total_import_cost,total_output,domestic_ratio,import_ratio,weighted_cost,weighted_cost_per_unit,transport_to_production_ratio
AUS,Copper,1,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,1,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,2,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,2,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,3,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,3,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,4,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,4,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,5,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,5,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,6,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,6,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,7,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,7,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,8,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,8,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,9,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,9,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,10,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,10,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,11,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,11,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,12,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,12,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,13,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,13,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper_ore,0,0.0,0.0,,0.0,10.480775,25923.975689960997,58.738654798226996,58.738654798226996,25982.714344759224,10.480775,0.0,1.0,25982.714344759224,2479.0833067935555,
AUS,Copper_ore,1,0.0,0.0,,0.0,10.962775,27397.350031641003,60.466187469987,60.466187469987,27457.81621911099,10.962775,0.0,1.0,27457.81621911099,2504.641043815183,
AUS,Copper_ore,2,0.0,0.0,,0.0,11.485675,28995.747216837,62.340309532358994,62.340309532358994,29058.08752636936,11.485675,0.0,1.0,29058.08752636936,2529.941646996747,
AUS,Copper_ore,3,0.0,0.0,,0.0,12.0228125,34588.1626957875,64.2654601142625,64.2654601142625,34652.42815590176,12.0228125,0.0,1.0,34652.42815590176,2882.223120081242,
AUS,Copper_ore,4,0.0,0.0,,0.0,12.55995,36230.080974738004,66.19061069616599,66.19061069616599,36296.27158543417,12.55995,0.0,1.0,36296.27158543417,2889.84204438984,
AUS,Copper_ore,5,0.0,0.0,,0.0,13.0970875,37871.9992536885,68.1157612780695,68.1157612780695,37940.11501496656,13.0970875,0.0,1.0,37940.11501496656,2896.836034344778,
AUS,Copper_ore,6,0.0,0.0,,0.0,13.6627,39600.95972014799,70.142968899036,70.142968899036,39671.10268904703,13.6627,0.0,1.0,39671.10268904703,2903.6063654363365,
AUS,Copper_ore,7,0.0,0.0,,0.0,14.228312499999998,41329.92018660749,72.17017652000249,72.17017652000249,41402.09036312749,14.228312499999998,0.0,1.0,41402.09036312749,2909.838419919966,
AUS,Copper_ore,8,0.0,0.0,,0.0,14.793924999999998,43010.01604767899,69.615654937146,69.615654937146,43079.631702616134,14.793924999999998,0.0,1.0,43079.631702616134,2911.981215439185,
AUS,Copper_ore,9,0.0,0.0,,0.0,15.373775,44780.28295199699,71.486236610478,71.486236610478,44851.76918860747,15.373775,0.0,1.0,44851.76918860747,2917.420684809519,
AUS,Copper_ore,10,0.0,0.0,,0.0,15.9678625,46594.016571931505,73.40274810458101,73.40274810458101,46667.41932003608,15.9678625,0.0,1.0,46667.41932003608,2922.583991441314,
AUS,Copper_ore,11,0.0,0.0,,0.0,32.118187500000005,95900.5369504425,125.503294734495,125.503294734495,96026.04024517699,32.118187500000005,0.0,1.0,96026.04024517699,2989.7714572211453,
AUS,Copper_ore,12,0.0,0.0,,0.0,36.4075125,108995.7341382735,139.34055046608898,139.34055046608898,109135.0746887396,36.4075125,0.0,1.0,109135.0746887396,2997.597671325103,
AUS,Copper_ore,13,0.0,0.0,,0.0,40.711075,122134.39804172103,153.223736018454,153.223736018454,122287.62177773948,40.711075,0.0,1.0,122287.62177773948,3003.7925006337828,
AUS,HEX,0,2.7,81426.66944400001,30158.02572,81426.66944400001,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,81426.66944400001,30158.02572,5.7352216809158865
AUS,HEX,1,2.7,81426.66944400001,30158.02572,81426.66944400001,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,81426.66944400001,30158.02572,5.7352216809158865
AUS,HEX,2,2.7,81426.66944400001,30158.02572,81426.66944400001,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,81426.66944400001,30158.02572,5.7352216809158865
AUS,HEX,3,2.7,81426.66944400001,30158.02572,81426.66944400001,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,81426.66944400001,30158.02572,5.7352216809158865
AUS,HEX,4,2.7,81426.66944400001,30158.02572,81426.66944400001,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,81426.66944400001,30158.02572,5.7352216809158865
AUS,HEX,5,2.7,81426.66944400001,30158.02572,81426.66944400001,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,81426.66944400001,30158.02572,5.7352216809158865
AUS,HEX,6,2.7,81426.66944400001,30158.02572,81426.66944400001,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,81426.66944400001,30158.02572,5.7352216809158865
AUS,HEX,7,5.0,288790.1286,57758.02572,150790.1286,0.0,0.0,467000.0,467000.0,467000.0,5.0,1.0,0.0,288790.1286,57758.02572,1.6170912844698944
AUS,HEX,8,6.0,240948.15432,40158.02572,180948.15432,0.0,0.0,467000.0,467000.0,467000.0,6.0,1.0,0.0,240948.15432,40158.02572,1.938176290737565
AUS,HEX,9,6.0,180948.15432,30158.02572,180948.15432,0.0,0.0,467000.0,467000.0,467000.0,6.0,1.0,0.0,180948.15432,30158.02572,2.580849756412149
AUS,HEX,10,7.0,271106.18004,38729.45429142857,211106.18004,0.0,0.0,467000.0,467000.0,467000.0,7.0,1.0,0.0,271106.18004,38729.45429142857,1.722572314401306
AUS,HEX,11,7.0,211106.18004,30158.02572,211106.18004,0.0,0.0,467000.0,467000.0,467000.0,7.0,1.0,0.0,211106.18004,30158.02572,2.2121569340675564
AUS,HEX,12,8.0,301264.20576000004,37658.025720000005,241264.20576,0.0,0.0,467000.0,467000.0,467000.0,8.0,1.0,0.0,301264.20576000004,37658.025720000005,1.5501343706660995
AUS,HEX,13,9.0,331422.23148,36824.69238666667,271422.23148,0.0,0.0,467000.0,467000.0,467000.0,9.0,1.0,0.0,331422.23148,36824.69238666667,1.4090786786226244
AUS,HP,0,2.11,63525.730332,30106.981200000002,63525.730332,8.45,201518.89921799998,304517.96985999995,304517.96985999995,506036.86907799996,10.559999999999999,0.19981060606060608,0.8001893939393939,417618.45025659277,39547.20172884402,4.793616197224642
AUS,HP,1,2.2,76441.35864000005,34746.07210909093,66235.35864,8.782399999999999,209446.10420025597,316496.86437712,316496.86437712,525942.968577376,10.982399999999998,0.20032051282051286,0.7996794871794872,435898.5755610747,39690.64827005707,4.140387743075831
AUS,HP,2,2.3,80586.05675999995,35037.415982608676,69246.05675999999,9.121696,217537.76768298625,328724.27410660475,328724.27410660475,546262.041789591,11.421696,0.20137114488076024,0.7986288551192396,452488.3355407064,39616.56268392246,4.079170607461362
AUS,HP,3,2.4,83596.75488000001,34831.9812,72256.75488,9.478564,226048.49508252816,341584.9363464831,341584.9363464831,567633.4314290113,11.878564,0.20204462424919373,0.7979553757508062,469836.42299283773,39553.30147590548,4.086102825843126
AUS,HP,4,2.5,86607.45300000001,34642.9812,75267.453,9.853706,234995.02796897065,355104.1494840928,355104.1494840928,590099.1774530634,12.353706,0.20236842288459833,0.7976315771154017,488208.3512400502,39519.181631815605,4.100156940120301
AUS,HP,5,2.6,89618.15112000001,34468.51966153846,78278.15112,10.247855,244394.84721250614,369308.329072024,369308.329072024,613703.1762845301,12.847855,0.20236841091372842,0.7976315890862716,507644.92255830276,39512.037033287095,4.120909932380939
AUS,HP,6,2.7,92628.84924000001,34306.9812,81288.84924,10.661769,254366.82108959436,384461.94143153756,384461.94143153756,638828.7625211319,13.361768999999999,0.20206905238370762,0.7979309476162925,528458.6636323504,39550.052364499825,4.1505637237854724
AUS,HP,7,2.8,95639.54735999994,34156.98119999998,84299.54735999998,11.096240000000002,264627.46393594565,399882.07884611195,399882.07884611195,664509.5427820575,13.896240000000002,0.2014933535978077,0.7985066464021923,549886.0196432975,39570.849355170714,4.181137300251985
AUS,HP,8,2.9,98650.24548000001,34017.32602758621,87310.24548,11.552089,275498.7288696292,416309.7776630032,416309.7776630032,691808.5065326324,14.452089,0.20066303217479492,0.799336967825205,572783.5713102827,39633.27179276869,4.220058202971267
AUS,HP,9,3.0,101660.94360000001,33886.9812,90320.9436,12.030173,295288.54023139214,453275.40240285354,453275.40240285354,748563.9426342456,15.030173,0.19959850096203152,0.8004014990379685,619443.0737591678,41213.30298454767,4.4586975720620154
AUS,HP,10,3.1,104671.64172000001,33765.04571612903,93331.64172,12.53138,320327.7295906152,519282.7262399891,519282.7262399891,839610.4558306043,15.63138,0.19831902237678312,0.8016809776232169,693858.108709437,44388.79412498685,4.961064121159836
AUS,HP,11,7.0,653008.8684,93286.98120000001,210748.8684,9.256635,237692.3989805694,442245.730401688,442245.730401688,679938.1293822573,16.256635,0.4305934161651535,0.5694065838348464,668342.5669011042,41111.987007219155,0.6772430694322374
AUS,HP,12,8.0,354255.8496,44281.9812,240855.8496,8.9069,229351.78215003596,429642.12428272003,429642.12428272003,658993.906432756,16.9069,0.4731795893984113,0.5268204106015887,514798.0778265628,30448.992886133045,1.2128017780591083
AUS,HP,13,9.0,384362.8308,42706.9812,270962.8308,8.583176000000002,215479.48120210727,378506.93552235636,378506.93552235636,593986.4167244637,17.583176,0.511852921224243,0.4881470787757571,486689.9719115259,27679.29820593992,0.98476466815104
AUS,Iron,0,53.724720000000005,1889.5463205522624,35.170891919999995,1889.5463205522624,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,53.724720000000005,1.0,0.0,1889.5463205522624,35.170891919999995,0.9102749063576648
AUS,Iron,1,56.29960000000001,1980.1071467392323,35.170891919999995,1980.1071467392323,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,56.29960000000001,1.0,0.0,1980.1071467392323,35.170891919999995,0.8686431958147438
AUS,Iron,2,59.05800000000001,2077.12253501136,35.170891919999995,2077.12253501136,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,59.05800000000001,1.0,0.0,2077.12253501136,35.170891919999995,0.828071801738829
AUS,Iron,3,61.9318,2178.196644211056,35.17089192,2178.196644211056,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,61.9318,1.0,0.0,2178.196644211056,35.17089192,0.7896470709246584
AUS,Iron,4,64.80560000000001,2279.270753410752,35.170891919999995,2279.270753410752,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,64.80560000000001,1.0,0.0,2279.270753410752,35.170891919999995,0.7546302243493117
AUS,Iron,5,67.67940000000002,2380.344862610448,35.170891919999995,2380.344862610448,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,67.67940000000002,1.0,0.0,2380.344862610448,35.170891919999995,0.722587145676406
AUS,Iron,6,70.78400000000002,2489.5364136652806,35.170891919999995,2489.5364136652806,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,70.78400000000002,1.0,0.0,2489.5364136652806,35.170891919999995,0.690894333000279
AUS,Iron,7,73.8886,2598.727964720112,35.17089192,2598.727964720112,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,73.8886,1.0,0.0,2598.727964720112,35.17089192,0.6618648136125431
AUS,Iron,8,76.9932,2707.919515774944,35.17089192,2707.919515774944,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,76.9932,1.0,0.0,2707.919515774944,35.17089192,0.6351764112556921
AUS,Iron,9,80.21320000000001,2821.169787757344,35.17089191999999,2821.169787757344,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,80.21320000000001,1.0,0.0,2821.169787757344,35.17089191999999,0.6096785126025612
AUS,Iron,10,83.54860000000002,2938.4787806673125,35.170891919999995,2938.4787806673125,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,83.54860000000002,1.0,0.0,2938.4787806673125,35.170891919999995,0.5853391255759133
AUS,Iron,11,156.73700000000002,5512.58008686504,35.170891919999995,5512.58008686504,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,156.73700000000002,1.0,0.0,5512.58008686504,35.170891919999995,0.31201480484564437
AUS,Iron,12,176.70460000000003,6214.858388366832,35.170891919999995,6214.858388366832,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,176.70460000000003,1.0,0.0,6214.858388366832,35.170891919999995,0.27675716685978613
AUS,Iron,13,196.78760000000003,6921.195410796192,35.170891919999995,6921.195410796192,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,196.78760000000003,1.0,0.0,6921.195410796192,35.170891919999995,0.24851293713166764
AUS,Nickel,0,0.0,0.0,,0.0,3.24,3244.4576688,10.5735847272,10.5735847272,3255.0312535272,3.24,0.0,1.0,3255.0312535272,1004.6392757799999,
AUS,Nickel,0,0.0,0.0,,0.0,3.24,3244.4576688,10.5735847272,10.5735847272,3255.0312535272,3.24,0.0,1.0,3255.0312535272,1004.6392757799999,
AUS,Nickel,1,0.0,0.0,,0.0,3.24,3244.4576688,10.5735847272,10.5735847272,3255.0312535272,3.24,0.0,1.0,3255.0312535272,1004.6392757799999,
AUS,Nickel,1,0.0,0.0,,0.0,3.24,3244.4576688,10.5735847272,10.5735847272,3255.0312535272,3.24,0.0,1.0,3255.0312535272,1004.6392757799999,
AUS,Nickel,2,0.0,0.0,,0.0,3.24,11696.424708000002,14.229792530400001,14.229792530400001,11710.654500530401,3.24,0.0,1.0,11710.654500530401,3614.399537200741,
AUS,Nickel,2,0.0,0.0,,0.0,3.24,11696.424708000002,14.229792530400001,14.229792530400001,11710.654500530401,3.24,0.0,1.0,11710.654500530401,3614.399537200741,
AUS,Nickel,3,0.0,0.0,,0.0,3.24,12817.4492664,11.0230004088,11.0230004088,12828.472266808802,3.24,0.0,1.0,12828.472266808802,3959.4050206200004,
AUS,Nickel,3,0.0,0.0,,0.0,3.24,12817.4492664,11.0230004088,11.0230004088,12828.472266808802,3.24,0.0,1.0,12828.472266808802,3959.4050206200004,
AUS,Nickel,4,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,4,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,5,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,5,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,6,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,6,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,7,0.0,0.0,,0.0,6.0,23736.017160000007,20.41296372,20.41296372,23756.430123720005,6.0,0.0,1.0,23756.430123720005,3959.405020620001,
AUS,Nickel,7,0.0,0.0,,0.0,6.0,23736.017160000007,20.41296372,20.41296372,23756.430123720005,6.0,0.0,1.0,23756.430123720005,3959.405020620001,
AUS,Nickel,8,0.0,0.0,,0.0,7.2,28483.22059200001,24.495556464,24.495556464,28507.71614846401,7.2,0.0,1.0,28507.71614846401,3959.4050206200013,
AUS,Nickel,8,0.0,0.0,,0.0,7.2,28483.22059200001,24.495556464,24.495556464,28507.71614846401,7.2,0.0,1.0,28507.71614846401,3959.4050206200013,
AUS,Nickel,9,0.0,0.0,,0.0,7.2,28483.22059200001,24.495556464,24.495556464,28507.71614846401,7.2,0.0,1.0,28507.71614846401,3959.4050206200013,
AUS,Nickel,9,0.0,0.0,,0.0,7.2,28483.22059200001,24.495556464,24.495556464,28507.71614846401,7.2,0.0,1.0,28507.71614846401,3959.4050206200013,
AUS,Nickel,10,0.0,0.0,,0.0,8.4,33327.330648,30.728536487999992,30.728536487999992,33358.059184488004,8.4,0.0,1.0,33358.059184488004,3971.1975219628575,
AUS,Nickel,10,0.0,0.0,,0.0,8.4,33327.330648,30.728536487999992,30.728536487999992,33358.059184488004,8.4,0.0,1.0,33358.059184488004,3971.1975219628575,
AUS,Nickel,11,0.0,0.0,,0.0,8.399999999999999,33170.48842157103,29.521810083658032,29.521810083658032,33200.01023165469,8.399999999999999,0.0,1.0,33200.01023165469,3952.382170435083,
AUS,Nickel,11,0.0,0.0,,0.0,8.399999999999999,33170.48842157103,29.521810083658032,29.521810083658032,33200.01023165469,8.399999999999999,0.0,1.0,33200.01023165469,3952.382170435083,
AUS,Nickel,12,0.0,0.0,,0.0,9.6,38410.11332526544,35.91572655070657,35.91572655070657,38446.02905181615,9.6,0.0,1.0,38446.02905181615,4004.7946928975157,
