location,commodity,timestep_0,timestep_1,timestep_2,timestep_3,timestep_4,timestep_5,timestep_6,timestep_7,timestep_8,timestep_9,timestep_10,timestep_11,timestep_12,timestep_13,average
AUS,Compressor,20471.58564,20471.58564,20471.58564,20471.585639999998,20471.58564,20471.585640000005,20471.58564,20471.585639999998,20471.58564,20471.58564,20471.58564,20471.58564,20471.585639999998,20471.58564,20471.58564
AUS,Copper_ore,5.546843835329639,5.460547614083751,5.375119610502561,5.295102748567566,5.221929872027039,4.3266227715004355,4.75782979001398,4.696934574959962,4.640695743499173,4.58733697159468,4.536687233158539,3.8776081176590362,3.800836442920647,3.746344577205441,4.7050314216444615
AUS,HP,36037.62956923077,36037.628026179635,36037.62656709945,36037.62514516789,36037.62376146526,36037.622416791026,36059.86412119204,36037.6198465527,36037.61862144614,37678.21147732901,41438.59066120324,47776.079579856836,48236.998763062344,44098.70373418374,38827.817306482866
AUS,Nickel,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.80432124,6.80432124,6.80432124,7.48304604,7.146775037542629,7.5943966974414,7.957679046778666,7.016079230125906
AUS,Refrigerant,15112.78647278788,15112.713389810195,15112.638894601056,15112.57060732601,15112.507783032968,15112.44979137786,15112.396095400898,15112.346234850866,15112.299812959456,15112.25648586081,15112.215954058847,15111.538493940345,15111.471182197802,15111.418828620268,15112.25785905895
AUT,Compressor,3383.99676,3383.99676,3383.99676,3383.99676,3383.9967599999995,3383.99676,3383.9967600000004,3383.9967600000004,3383.99676,3383.9967600000004,3383.99676,3383.99676,3383.99676,3383.99676,3383.996760000001
AUT,Copper_ore,15.613123733434648,15.329944289693591,11.0069,6.218060616331949,7.814975095194001,4.130367531637479,4.465455178251772,3.319398263051102,3.7091491154170173,2.969084306146626,2.9200765802412763,2.9200765802412763,2.307822571961335,2.9200765802412763,6.117465031560239
AUT,HP,,3605.4868129845286,3602.274700746887,,,,,,,,,56326.86484686858,56326.28672324283,56326.09558904091,35237.40173457675
AUT,Nickel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8839108886730392,0.8839108886730392,0.8839108886730392,0.8839108886730392,0.2525459681922969
AUT,Refrigerant,4240.65609539473,4240.5036439560445,4240.5036439560445,4236.706056093161,4236.190283563149,4235.44776241332,4234.813130489623,4234.270710549413,4233.592971721612,4233.410857187813,4233.072186325514,4233.072186325514,4233.072186325514,4233.072186325514,4235.598850044785
AUT,Bauxite,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170656
AUT,HEX,,,,1751063.1520281488,1400928.1665293535,1022313.8177490076,777026.8663242583,606970.6230690043,,,,,,,1111660.5251399544
AUT,Iron,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.64371259918
BRA,Copper_ore,,,6.176486192781498,5.54994697111766,5.54994697111766,5.3478815236820285,4.441290251485913,4.350421841351792,4.350421841351792,4.350421841351792,3.9985141139036826,4.293681712570695,4.201042024186442,4.205580529853242,4.734636317896183
BRA,Refrigerant,,,16725.332499988373,16724.72472879121,16724.72472879121,16724.72472879121,16724.72472879121,16724.72472879121,16724.72472879121,16724.72472879121,16723.40946528616,16724.72472879121,16724.096485860806,16724.096485860806,16724.56106394382
BRA,HEX,,,,,,,,,,,135911.48864707194,,,,135911.48864707194
CHN,Copper_ore,2.540856940065616,2.573354816047133,2.6370948455543566,2.7656504896646736,3.5708728205839053,21.685704519999998,2.8198628756372206,2.6115351959104545,2.467893455388493,2.384282356454183,2.353583003838211,2.359291627652655,2.345016804990594,2.343518462144791,3.9613227295665916
CHN,Nickel,5.14280328,5.142803279999999,5.14280328,5.118157711465447,5.103012488569378,5.250663535192094,5.442779217133305,6.058326013161877,6.142662533092678,6.176105947799075,6.2045388225,6.20624941511811,6.21902184,6.21902184,5.683496371716568
CHN,Bauxite,,,,,,,,,,,22.74756425457321,22.783499820604963,22.788216017713456,22.790067156127805,22.77733681225486
CHN,HEX,,,,173039.60516624962,92878.18723299957,56899.609326036974,43313.155386067854,37208.66656213636,35214.26460802868,33594.32903341772,32131.228296490255,37298.556882139186,36282.61406347491,40776.12408462312,56239.667331060395
CZE,Compressor,,,,,15012.493800000002,14092.184580228655,22460.09297737275,21412.54208265988,33842.84964,33842.84964,,,,,23443.835453376883
CZE,Copper_ore,1.4647318219545125,1.3067594279981716,1.233535618426435,1.3892251090173426,1.157769553563162,1.2220401894639124,1.3746619187049305,1.2938658664760252,1.1054656114414347,1.2014561252224027,0.9047945427305124,0.7982441579371474,0.8282784280936454,2.66368830695012,1.2817511912842683
CZE,HP,36073.95388571428,36073.95388571428,36073.95388571428,36073.95388571428,35576.01838077336,31780.894454918554,26872.764346621323,26427.62983778289,25885.087209191617,26427.630270259382,26427.627249812824,33306.04747891562,32717.33901243605,32144.831085136353,31561.54891919322
CZE,Nickel,4.413027427396381,5.742454323724914,4.7409558,4.7409558,4.7409558,3.835647657286432,4.7409558,4.7409558,4.7409558,4.708974605161146,4.7409558,4.7409558,4.7409558,4.7409558,4.72211871525492
CZE,Refrigerant,1413.3755660659342,1413.3755660659342,1413.3755660659342,1413.3755660659342,1412.8148031556334,1412.8148031556334,1412.8148031556334,1412.8148031556334,10042.319489230767,11083.19497980115,11083.113389810189,11082.658988309906,11082.658988309906,11082.658988309906,5482.954735761292
CZE,Bauxite,3.2674800000000004,3.2674800000000004,3.2674800000000004,3.2674800000000004,3.2674800000000004,3.2674800000000004,3.2674800000000004,3.2674800000000004,3.2674800000000004,3.2674800000000004,3.2674799999999995,3.2674799999999995,3.2674799999999995,3.2674799999999995,3.26748
CZE,HEX,136213.68196303796,136213.68196303796,136213.68196303796,128552.15457687205,119896.293081678,117135.95073876884,114087.73012700347,110747.63580390565,134716.84652000002,213550.17985333336,2381466.8465199997,134893.39089102118,134893.39089102118,174447.52611748,298073.4993578712
CZE,Iron,60.79966265090162,57.403520971933474,57.403520971933474,57.403520971933474,52.08400778066267,52.08400778066267,52.08400778066267,52.08400778066267,45.357892114359124,44.1453866121123,28.60145349001403,25.459324989804973,25.459324989804973,25.459324989804973,45.416354562518066
CZE,Aluminium,106.28675266865783,110.12656048084148,227.7664308969039,292.2804423095398,345.38204431211136,427.64033365577797,488.40153464001554,558.8151751661378,789.3213469937991,804.5725721820921,821.7754263933941,834.5790037813263,842.0864472864502,849.5205696872781,535.6110457467375
DEU,Compressor,,17196.12528,17196.12528,17196.125280000004,17196.125280000004,17196.125280000004,17196.125280000004,,,36811.52604,35924.489357572915,31914.712213731797,31914.712213731797,31914.712213731797,24696.082156251665
DEU,Copper_ore,7.862071428571429,2.8041757205206195,1.2689131036094643,1.090737024650068,1.1475980711586147,1.2107135982400732,1.1475980711586147,0.9475050775417972,0.6795685746842662,0.5644985667198864,0.5417702998818406,0.5417702998818389,0.5554399464841105,2.388029788285889,1.625027826527751
