location,commodity,time_operation,total_production,total_production_cost,production_cost_per_unit,opex_cost,total_import_flow,total_import_production_cost,total_transport_cost,total_transport_opex,total_import_cost,total_output,domestic_ratio,import_ratio,weighted_cost,weighted_cost_per_unit,transport_to_production_ratio
AUS,Aluminium,0,60.0,96868.08,1614.468,96868.08,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,96868.08,1614.468,0.0
AUS,Aluminium,1,60.0,96868.08,1614.468,96868.08,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,96868.08,1614.468,0.0
AUS,Aluminium,2,60.0,96868.08,1614.468,96868.08,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,96868.08,1614.468,0.0
AUS,Aluminium,3,60.0,96868.08,1614.468,96868.08,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,96868.08,1614.468,0.0
AUS,Aluminium,4,60.0,96868.08,1614.468,96868.08,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,96868.08,1614.468,0.0
AUS,Aluminium,5,60.0,96868.08,1614.468,96868.08,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,96868.08,1614.468,0.0
AUS,Aluminium,6,60.0,96868.08,1614.468,96868.08,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,96868.08,1614.468,0.0
AUS,Aluminium,7,60.0,96868.08,1614.468,96868.08,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,96868.08,1614.468,0.0
AUS,Aluminium,8,60.0,96868.08,1614.468,96868.08,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,96868.08,1614.468,0.0
AUS,Aluminium,9,60.0,96868.08,1614.468,96868.08,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,96868.08,1614.468,0.0
AUS,Aluminium,10,60.0,96868.08,1614.468,96868.08,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,96868.08,1614.468,0.0
AUS,Aluminium,11,60.0,96868.08,1614.468,96868.08,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,96868.08,1614.468,0.0
AUS,Aluminium,12,60.0,96868.08,1614.468,96868.08,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,96868.08,1614.468,0.0
AUS,Aluminium,13,60.0,96868.08,1614.468,96868.08,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,96868.08,1614.468,0.0
AUS,Bauxite,0,240.0,7358.4,30.66,7358.4,0.0,0.0,0.0,0.0,0.0,240.0,1.0,0.0,7358.4,30.66,0.0
AUS,Bauxite,1,240.0,7358.4,30.66,7358.4,0.0,0.0,0.0,0.0,0.0,240.0,1.0,0.0,7358.4,30.66,0.0
AUS,Bauxite,2,240.0,7358.4,30.66,7358.4,0.0,0.0,0.0,0.0,0.0,240.0,1.0,0.0,7358.4,30.66,0.0
AUS,Bauxite,3,240.0,7358.4,30.66,7358.4,0.0,0.0,0.0,0.0,0.0,240.0,1.0,0.0,7358.4,30.66,0.0
AUS,Bauxite,4,240.0,7358.4,30.66,7358.4,0.0,0.0,0.0,0.0,0.0,240.0,1.0,0.0,7358.4,30.66,0.0
AUS,Bauxite,5,240.0,7358.4,30.66,7358.4,0.0,0.0,0.0,0.0,0.0,240.0,1.0,0.0,7358.4,30.66,0.0
AUS,Bauxite,6,240.0,7358.4,30.66,7358.4,0.0,0.0,0.0,0.0,0.0,240.0,1.0,0.0,7358.4,30.66,0.0
AUS,Bauxite,7,240.0,7358.4,30.66,7358.4,0.0,0.0,0.0,0.0,0.0,240.0,1.0,0.0,7358.4,30.66,0.0
AUS,Bauxite,8,240.0,7358.4,30.66,7358.4,0.0,0.0,0.0,0.0,0.0,240.0,1.0,0.0,7358.4,30.66,0.0
AUS,Bauxite,9,240.0,7358.4,30.66,7358.4,0.0,0.0,0.0,0.0,0.0,240.0,1.0,0.0,7358.4,30.66,0.0
AUS,Bauxite,10,243.76,7473.6816,30.66,7473.6816,0.0,0.0,0.0,0.0,0.0,243.76,1.0,0.0,7473.6816,30.66,0.0
AUS,Bauxite,11,243.76,7473.6816,30.66,7473.6816,0.0,0.0,0.0,0.0,0.0,243.76,1.0,0.0,7473.6816,30.66,0.0
AUS,Bauxite,12,243.76,7473.6816,30.66,7473.6816,0.0,0.0,0.0,0.0,0.0,243.76,1.0,0.0,7473.6816,30.66,0.0
AUS,Bauxite,13,243.76,7473.6816,30.66,7473.6816,0.0,0.0,0.0,0.0,0.0,243.76,1.0,0.0,7473.6816,30.66,0.0
AUS,Compressor,0,1.3,72800.0,56000.0,72800.0,0.8099999999999998,22679.999999999996,16581.984368399997,16581.984368399997,39261.98436839999,2.11,0.6161137440758294,0.3838862559241706,59925.21674805877,28400.57665784776,0.22777451055494502
AUS,Compressor,1,1.3,72280.0,55600.0,72280.0,0.8099999999999998,22679.999999999996,16581.984368399997,16581.984368399997,39261.98436839999,2.11,0.6161137440758294,0.3838862559241706,59604.837601139334,28248.738199592102,0.22941317609850578
AUS,Compressor,2,1.3,71630.0,55100.0,71630.0,0.8099999999999998,22355.999999999996,16581.984368399997,16581.984368399997,38937.98436839999,2.11,0.6161137440758294,0.3838862559241706,59079.984520570615,27999.992663777546,0.231494965355298
AUS,Compressor,3,1.3,70980.0,54600.0,70980.0,1.1,30030.000000000004,22518.744204,22518.744204,52548.744204,2.4000000000000004,0.5416666666666666,0.4583333333333333,62532.3410935,26055.14212229166,0.31725477886728654
AUS,Compressor,4,1.3,70460.0,54200.0,70460.0,1.2,63665.36319182803,39571.204608,39571.204608,103236.56779982803,2.5,0.52,0.48,86192.75254391745,34477.10101756698,0.5616123276752768
