location,commodity,time_operation,total_production,total_production_cost,production_cost_per_unit,opex_cost,total_import_flow,total_import_production_cost,total_transport_cost,total_transport_opex,total_import_cost,total_output,domestic_ratio,import_ratio,weighted_cost,weighted_cost_per_unit,transport_to_production_ratio
AUS,Copper,2,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,2,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,3,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,3,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,4,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,4,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,5,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,5,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,6,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,6,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,7,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,7,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,8,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,8,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,9,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,9,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,10,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,10,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,11,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,11,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,12,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,12,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,13,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper,13,0.0,0.0,,0.0,0.0,0.0,25.6354,25.6354,25.6354,0.0,0.0,0.0,0.0,,
AUS,Copper_ore,0,0.0,0.0,,0.0,10.480775,28980.768929961,58.135222198227,58.135222198227,29038.904152159226,10.480775,0.0,1.0,29038.904152159226,2770.6829077200136,
AUS,Copper_ore,1,0.0,0.0,,0.0,10.480775,28980.768929961,58.135222198227,58.135222198227,29038.904152159226,10.480775,0.0,1.0,29038.904152159226,2770.6829077200136,
AUS,Copper_ore,2,0.0,0.0,,0.0,10.480775,28980.768929961,58.135222198227,58.135222198227,29038.904152159226,10.480775,0.0,1.0,29038.904152159226,2770.6829077200136,
AUS,Copper_ore,3,0.0,0.0,,0.0,11.666875,32606.431391924998,62.386314525974996,62.386314525974996,32668.817706450973,11.666875,0.0,1.0,32668.817706450973,2800.1343724391472,
AUS,Copper_ore,4,0.0,0.0,,0.0,12.075875,21150.115649354997,40.01780840085,40.01780840085,21190.13345775585,12.075875,0.0,1.0,21190.13345775585,1754.7493210848777,
AUS,Copper_ore,5,0.0,0.0,,0.0,12.484875,21931.128192435004,40.60356691245,40.60356691245,21971.731759347454,12.484875,0.0,1.0,21971.731759347454,1759.867981004812,
AUS,Copper_ore,6,0.0,0.0,,0.0,12.893875,36311.689706985,62.524590750390004,62.524590750390004,36374.214297735394,12.893875,0.0,1.0,36374.214297735394,2821.0459848366295,
AUS,Copper_ore,7,0.0,0.0,,0.0,13.302874999999998,37560.356023905,63.844014574469995,63.844014574469995,37624.20003847947,13.302874999999998,0.0,1.0,37624.20003847947,2828.2758455205712,
AUS,Copper_ore,8,0.0,0.0,,0.0,13.711875,38809.022340824995,65.16343839855,65.16343839855,38874.185779223546,13.711875,0.0,1.0,38874.185779223546,2835.0743993234732,
AUS,Copper_ore,9,0.0,0.0,,0.0,14.120875,40057.688657745,66.48286222263,66.48286222263,40124.171519967625,14.120875,0.0,1.0,40124.171519967625,2841.479123635584,
AUS,Copper_ore,10,0.0,0.0,,0.0,14.529875,41306.354974665,67.80228604671,67.80228604671,41374.15726071171,14.529875,0.0,1.0,41374.15726071171,2847.523276057895,
AUS,Copper_ore,11,0.0,0.0,,0.0,16.985187500000002,48802.3599044025,75.723063083535,75.723063083535,48878.082967486036,16.985187500000002,0.0,1.0,48878.082967486036,2877.68874894587,
AUS,Copper_ore,12,0.0,0.0,,0.0,17.5935125,50659.5602399535,77.685504398409,77.685504398409,50737.24574435191,17.5935125,0.0,1.0,50737.24574435191,2883.861067785748,
AUS,Copper_ore,13,0.0,0.0,,0.0,18.216075,52560.22729112101,79.693875534054,79.693875534054,52639.92116665506,18.216075,0.0,1.0,52639.92116665506,2889.7510120404677,
AUS,HEX,0,2.7,81432.0,30159.999999999996,81432.0,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,81432.0,30159.999999999996,5.734846252087632
AUS,HEX,1,2.7,80190.0,29699.999999999996,80190.0,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,80190.0,29699.999999999996,5.82366878663175
AUS,HEX,2,2.7,78030.0,28899.999999999996,78030.0,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,78030.0,28899.999999999996,5.984877611175189
AUS,HEX,3,2.7,77220.0,28599.999999999996,77220.0,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,77220.0,28599.999999999996,6.047656047656048
AUS,HEX,4,2.7,76140.0,28199.999999999996,76140.0,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,76140.0,28199.999999999996,6.133438402941949
AUS,HEX,5,2.7,75060.0,27799.999999999996,75060.0,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,75060.0,27799.999999999996,6.221689315214495
AUS,HEX,6,2.7,73980.0,27400.0,73980.0,0.0,0.0,467000.0,467000.0,467000.0,2.7,1.0,0.0,73980.0,27400.0,6.312516896458503
AUS,HEX,7,2.8,81599.99999999999,29142.85714285714,75600.0,0.0,0.0,467000.0,467000.0,467000.0,2.8,1.0,0.0,81599.99999999999,29142.85714285714,5.723039215686276
AUS,HEX,8,6.0,352200.0,58700.0,160200.0,0.0,0.0,467000.0,467000.0,467000.0,6.0,1.0,0.0,352200.0,58700.0,1.3259511641113004
AUS,HEX,9,6.0,157800.0,26300.0,157800.0,0.0,0.0,467000.0,467000.0,467000.0,6.0,1.0,0.0,157800.0,26300.0,2.959442332065906
AUS,HEX,10,7.0,242000.0,34571.42857142857,182000.0,0.0,0.0,467000.0,467000.0,467000.0,7.0,1.0,0.0,242000.0,34571.42857142857,1.9297520661157024
AUS,HEX,11,7.0,179200.0,25600.0,179200.0,0.0,0.0,467000.0,467000.0,467000.0,7.0,1.0,0.0,179200.0,25600.0,2.6060267857142856
AUS,HEX,12,8.0,262400.0,32800.0,202400.0,0.0,0.0,467000.0,467000.0,467000.0,8.0,1.0,0.0,262400.0,32800.0,1.7797256097560976
AUS,HEX,13,9.0,284100.0,31566.666666666668,224100.0,0.0,0.0,467000.0,467000.0,467000.0,9.0,1.0,0.0,284100.0,31566.666666666668,1.6437873988032383
AUS,HP,0,2.11,127036.730332,60206.98120000001,127036.730332,8.450000000000001,477765.582720216,331502.28994335997,331502.28994335997,809267.8726635759,10.56,0.19981060606060605,0.800189393939394,672950.8546408843,63726.40668947768,2.609499544556965
AUS,HP,1,2.11,126614.730332,60006.98120000001,126614.730332,8.8724,468024.22470504243,319740.24736912,319740.24736912,787764.4720741624,10.9824,0.19212558275058272,0.8078744172494173,660740.6926565522,60163.59745197336,2.52530054386816
AUS,HP,2,2.11,126403.730332,59906.98120000001,126403.730332,9.311696,465222.3031465424,335571.4159786048,335571.4159786048,800793.7191251472,11.421695999999999,0.18473613726017574,0.8152638627398243,676209.517588568,59203.94988525067,2.6547588041683965
AUS,HP,3,2.4,176182.75488,73409.4812,143296.75488,9.478564,444055.46708252816,341584.9363464832,341584.9363464832,785640.4034290113,11.878564,0.20204462424919373,0.7979553757508062,662502.7618321292,55772.96732434402,1.9388102801499525
AUS,HP,4,2.5,160107.45299999998,64042.981199999995,148767.45299999998,9.853706000000003,471998.9126244127,378539.8566741512,378539.8566741512,850538.769298564,12.353706000000003,0.2023684228845983,0.7976315771154017,710817.2727090863,57538.78817490769,2.364286293868851
AUS,HP,5,2.6,165538.15112,63668.519661538456,154198.15112,10.247854999999998,485938.19709971215,386608.45503373834,386608.45503373834,872546.6521334505,12.847854999999997,0.20236841091372845,0.7976315890862716,729470.4652808615,56777.60725668694,2.3354643773536083
AUS,HP,6,2.7,170928.84923999998,63306.98119999999,159588.84923999998,10.661769,495416.6289048903,389959.43902098975,389959.43902098975,885376.0679258801,13.361768999999999,0.20206905238370762,0.7979309476162925,741008.3954678487,55457.35714094809,2.28141382074977
AUS,HP,7,2.8,176559.54735999997,63056.981199999995,165219.54736,11.096240000000002,509641.8366943037,402249.13228976785,402249.13228976785,911890.9689840716,13.896240000000002,0.2014933535978077,0.7985066464021923,763726.5748351939,54959.22456975367,2.278263273237743
AUS,HP,8,2.9,181880.24547999998,62717.326027586205,170540.24547999998,11.552089,526179.0601696292,416309.7776630032,416309.7776630032,942488.8378326324,14.452089,0.20066303217479492,0.799336967825205,789862.8113929506,54653.885081454355,2.288922453146687
AUS,HP,9,3.0,187160.9436,62386.9812,175820.9436,12.030173,578616.1448104721,501957.687216698,501957.687216698,1080573.83202717,15.030173,0.19959850096203152,0.8004014990379685,902249.9587569484,60029.24642031388,2.6819574509598594
AUS,HP,10,3.1,192711.64172,62165.04571612903,181371.64172,12.53138,639425.4251365552,586828.1250962254,586828.1250962254,1226253.5502327806,15.63138,0.19831902237678312,0.8016809776232169,1021282.5293510914,65335.40412625702,3.045109884689043
AUS,HP,11,3.3,215093.03795999996,65179.70847272727,192413.03796,12.956634999999999,659354.0936934593,611137.1920998099,611137.1920998099,1270491.285793269,16.256635,0.20299403904928665,0.7970059609507133,1056251.7326600535,64973.57741377927,2.8412690522017767
AUS,HP,12,3.4,208903.73608,61442.27531764706,197563.73608,13.5069,684643.028382516,640902.586667622,640902.586667622,1325545.615050138,16.9069,0.2011013254943248,0.7988986745056752,1100987.4530867697,65120.59887305004,3.0679326214739757
AUS,HP,13,3.5,214364.43420001637,61246.98120000468,203024.4342,14.083176000000002,710647.0363341256,667136.9057373989,667136.9057373989,1377783.9420715244,17.583176,0.1990539138094278,0.8009460861905722,1146200.7356274622,65187.35498225474,3.112162277418256
AUS,Iron,0,53.724720000000005,1889.5463205522624,35.170891919999995,1889.5463205522624,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,53.724720000000005,1.0,0.0,1889.5463205522624,35.170891919999995,0.9102749063576648
AUS,Iron,1,53.724720000000005,1889.5463205522624,35.170891919999995,1889.5463205522624,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,53.724720000000005,1.0,0.0,1889.5463205522624,35.170891919999995,0.9102749063576648
AUS,Iron,2,53.724720000000005,1889.5463205522624,35.170891919999995,1889.5463205522624,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,53.724720000000005,1.0,0.0,1889.5463205522624,35.170891919999995,0.9102749063576648
AUS,Iron,3,59.04680000000001,2076.7286210218563,35.170891919999995,2076.7286210218563,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,59.04680000000001,1.0,0.0,2076.7286210218563,35.170891919999995,0.8282288704399181
AUS,Iron,4,60.882000000000005,2141.27424187344,35.17089192,2141.27424187344,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,60.882000000000005,1.0,0.0,2141.27424187344,35.17089192,0.8032631067818363
AUS,Iron,5,62.717200000000005,2205.819862725024,35.170891919999995,2205.819862725024,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,62.717200000000005,1.0,0.0,2205.819862725024,35.170891919999995,0.7797584150295575
AUS,Iron,6,64.55240000000002,2270.3654835766088,35.17089192,2270.3654835766088,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,64.55240000000002,1.0,0.0,2270.3654835766088,35.17089192,0.7575901820395794
AUS,Iron,7,66.3876,2334.911104428192,35.17089192,2334.911104428192,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,66.3876,1.0,0.0,2334.911104428192,35.17089192,0.7366475737500943
AUS,Iron,8,68.22279999999999,2399.456725279776,35.17089192,2399.456725279776,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,68.22279999999999,1.0,0.0,2399.456725279776,35.17089192,0.7168316818877525
AUS,Iron,9,70.058,2464.0023461313604,35.17089192,2464.0023461313604,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,70.058,1.0,0.0,2464.0023461313604,35.17089192,0.6980539619613999
AUS,Iron,10,71.89320000000001,2528.547966982944,35.17089192,2528.547966982944,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,71.89320000000001,1.0,0.0,2528.547966982944,35.17089192,0.6802349104935065
AUS,Iron,11,88.83460000000001,3124.392115356432,35.170891919999995,3124.392115356432,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,88.83460000000001,1.0,0.0,3124.392115356432,35.170891919999995,0.5505091987479176
AUS,Iron,12,92.2854,3245.759829193968,35.17089192,3245.759829193968,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,92.2854,1.0,0.0,3245.759829193968,35.17089192,0.5299241750817764
AUS,Iron,13,95.85160000000002,3371.186263959072,35.170891919999995,3371.186263959072,0.0,0.0,1720.0065999991807,1720.0065999991807,1720.0065999991807,95.85160000000002,1.0,0.0,3371.186263959072,35.170891919999995,0.5102081182483313
AUS,Nickel,0,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,0,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,1,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,1,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,2,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,2,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,3,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,3,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,4,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,4,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,5,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,5,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,6,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,6,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,7,0.0,0.0,,0.0,3.36,13292.169609600003,11.4312596832,11.4312596832,13303.600869283204,3.36,0.0,1.0,13303.600869283204,3959.4050206200013,
AUS,Nickel,7,0.0,0.0,,0.0,3.36,13292.169609600003,11.4312596832,11.4312596832,13303.600869283204,3.36,0.0,1.0,13303.600869283204,3959.4050206200013,
AUS,Nickel,8,0.0,0.0,,0.0,7.2,28574.098584000007,24.902791343999994,24.902791343999994,28599.001375344007,7.2,0.0,1.0,28599.001375344007,3972.0835243533343,
AUS,Nickel,8,0.0,0.0,,0.0,7.2,28574.098584000007,24.902791343999994,24.902791343999994,28599.001375344007,7.2,0.0,1.0,28599.001375344007,3972.0835243533343,
AUS,Nickel,9,0.0,0.0,,0.0,7.199999999999999,28846.732560000004,26.124495983999992,26.124495983999992,28872.857055984005,7.199999999999999,0.0,1.0,28872.857055984005,4010.1190355533345,
AUS,Nickel,9,0.0,0.0,,0.0,7.199999999999999,28846.732560000004,26.124495983999992,26.124495983999992,28872.857055984005,7.199999999999999,0.0,1.0,28872.857055984005,4010.1190355533345,
AUS,Nickel,10,0.0,0.0,,0.0,8.399999999999999,33866.569968,31.428793367999994,31.428793367999994,33897.998761368006,8.399999999999999,0.0,1.0,33897.998761368006,4035.4760430200013,
AUS,Nickel,10,0.0,0.0,,0.0,8.399999999999999,33866.569968,31.428793367999994,31.428793367999994,33897.998761368006,8.399999999999999,0.0,1.0,33897.998761368006,4035.4760430200013,
AUS,Nickel,11,0.0,0.0,,0.0,8.4,34139.20394400001,32.650498008,32.650498008,34171.85444200801,8.4,0.0,1.0,34171.85444200801,4068.077909762858,
AUS,Nickel,11,0.0,0.0,,0.0,8.4,34139.20394400001,32.650498008,32.650498008,34171.85444200801,8.4,0.0,1.0,34171.85444200801,4068.077909762858,
AUS,Nickel,12,0.0,0.0,,0.0,9.600000000000001,39431.67532800001,39.17650003199999,39.17650003199999,39470.85182803201,9.600000000000001,0.0,1.0,39470.85182803201,4111.547065420001,
AUS,Nickel,12,0.0,0.0,,0.0,9.600000000000001,39431.67532800001,39.17650003199999,39.17650003199999,39470.85182803201,9.600000000000001,0.0,1.0,39470.85182803201,4111.547065420001,
AUS,Nickel,13,0.0,0.0,,0.0,10.8,44724.146712,45.702502056,45.702502056,44769.849214056005,10.8,0.0,1.0,44769.849214056005,4145.356408708889,
