location,commodity,time_operation,total_transport_cost,total_transport_opex,total_transport_flow,transport_cost_per_unit
AUS,Copper_ore,11,75.723063083535,75.723063083535,16.985187500000002,4.458182347621125
AUS,Copper_ore,12,77.685504398409,77.685504398409,17.5935125,4.415576730252643
AUS,Copper_ore,13,79.693875534054,79.693875534054,18.216075,4.374920257742351
AUS,HEX,0,467000.0,467000.0,0.0,
AUS,HEX,1,467000.0,467000.0,0.0,
AUS,HEX,2,467000.0,467000.0,0.0,
AUS,HEX,3,467000.0,467000.0,0.0,
AUS,HEX,4,467000.0,467000.0,0.0,
AUS,HEX,5,467000.0,467000.0,0.0,
AUS,HEX,6,467000.0,467000.0,0.0,
AUS,HEX,7,467000.0,467000.0,0.0,
AUS,HEX,8,467000.0,467000.0,0.0,
AUS,HEX,9,467000.0,467000.0,0.0,
AUS,HEX,10,467000.0,467000.0,0.0,
AUS,HEX,11,467000.0,467000.0,0.0,
AUS,HEX,12,467000.0,467000.0,0.0,
AUS,HEX,13,467000.0,467000.0,0.0,
AUS,HP,0,331502.28994335997,331502.28994335997,8.450000000000001,39231.040229983424
AUS,HP,1,319740.24736912,319740.24736912,8.8724,36037.62762827645
AUS,HP,2,335571.4159786048,335571.4159786048,9.311696,36037.62579648271
AUS,HP,3,341584.9363464832,341584.9363464832,9.478564,36037.62514516789
AUS,HP,4,378539.8566741512,378539.8566741512,9.853706000000003,38415.988530016126
AUS,HP,5,386608.45503373834,386608.45503373834,10.247854999999998,37725.79286433487
AUS,HP,6,389959.43902098975,389959.43902098975,10.661769,36575.4912736329
AUS,HP,7,402249.13228976785,402249.13228976785,11.096240000000002,36250.94016439513
AUS,HP,8,416309.7776630032,416309.7776630032,11.552089,36037.61862144614
AUS,HP,9,501957.687216698,501957.687216698,12.030173,41724.89350042581
AUS,HP,10,586828.1250962254,586828.1250962254,12.53138,46828.691261156026
AUS,HP,11,611137.1920998099,611137.1920998099,12.956634999999999,47167.8944494315
AUS,HP,12,640902.586667622,640902.586667622,13.5069,47450.01344998645
AUS,HP,13,667136.9057373989,667136.9057373989,14.083176000000002,47371.19707496369
AUS,Iron,0,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,1,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,2,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,3,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,4,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,5,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,6,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,7,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,8,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,9,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,10,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,11,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,12,1720.0065999991807,1720.0065999991807,0.0,
AUS,Iron,13,1720.0065999991807,1720.0065999991807,0.0,
AUS,Nickel,0,11.0230004088,11.0230004088,1.62,6.804321239999999
AUS,Nickel,1,11.0230004088,11.0230004088,1.62,6.804321239999999
AUS,Nickel,2,11.0230004088,11.0230004088,1.62,6.804321239999999
AUS,Nickel,3,11.0230004088,11.0230004088,1.62,6.804321239999999
AUS,Nickel,4,11.0230004088,11.0230004088,1.62,6.804321239999999
AUS,Nickel,5,11.0230004088,11.0230004088,1.62,6.804321239999999
AUS,Nickel,6,11.0230004088,11.0230004088,1.62,6.804321239999999
AUS,Nickel,7,11.4312596832,11.4312596832,1.68,6.80432124
AUS,Nickel,8,24.902791343999994,24.902791343999994,3.6,6.917442039999998
AUS,Nickel,9,26.124495983999992,26.124495983999992,3.5999999999999996,7.256804439999999
AUS,Nickel,10,31.428793367999994,31.428793367999994,4.199999999999999,7.48304604
AUS,Nickel,11,32.650498008,32.650498008,4.2,7.773928097142857
AUS,Nickel,12,39.17650003199999,39.17650003199999,4.800000000000001,8.161770839999997
AUS,Nickel,13,45.702502056,45.702502056,5.4,8.463426306666666
AUS,Refrigerant,0,18136.288316500002,18136.288316500002,1.2000624999999998,15112.78647278788
AUS,Refrigerant,1,18136.288316500002,18136.288316500002,1.2000624999999998,15112.78647278788
AUS,Refrigerant,2,18136.288316500002,18136.288316500002,1.2000624999999998,15112.78647278788
AUS,Refrigerant,3,20628.658879000002,20628.658879000002,1.365,15112.57060732601
AUS,Refrigerant,4,21488.097004000003,21488.097004000003,1.421875,15112.507783032968
AUS,Refrigerant,5,22347.535129,22347.535129,1.47875,15112.449791377852
AUS,Refrigerant,6,23206.973254000004,23206.973254000004,1.535625,15112.396095400898
AUS,Refrigerant,7,24066.411379,24066.411379,1.5924999999999998,15112.346234850866
AUS,Refrigerant,8,24925.849504,24925.849504,1.6493749999999998,15112.299812959456
AUS,Refrigerant,9,25785.287629000002,25785.287629000002,1.7062499999999998,15112.25648586081
AUS,Refrigerant,10,26644.725754000006,26644.725754000006,1.763125,15112.215954058847
AUS,Refrigerant,11,28363.602004,28363.602004,1.876875,15112.142259873459
AUS,Refrigerant,12,29223.040129,29223.040129,1.93375,15112.108663994828
AUS,Refrigerant,13,30082.478254,30082.478254,1.990625,15112.076987880691
AUS,Steel,0,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,1,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,2,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,3,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,4,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,5,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,6,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,7,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,8,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,9,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,10,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,11,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,12,1894.192000000512,1894.192000000512,0.0,
AUS,Steel,13,1894.192000000512,1894.192000000512,0.0,
AUT,Aluminium,0,0.0,0.0,0.0,
AUT,Aluminium,1,0.0,0.0,0.0,
AUT,Aluminium,2,0.0,0.0,0.0,
AUT,Aluminium,3,0.0,0.0,0.0,
AUT,Aluminium,4,0.0,0.0,0.0,
AUT,Aluminium,5,0.0,0.0,0.0,
AUT,Aluminium,6,0.0,0.0,0.0,
AUT,Aluminium,7,0.0,0.0,0.0,
AUT,Aluminium,8,0.0,0.0,0.0,
AUT,Aluminium,9,0.0,0.0,0.0,
AUT,Aluminium,10,0.0,0.0,0.0,
AUT,Aluminium,11,0.0,0.0,0.0,
AUT,Aluminium,12,0.0,0.0,0.0,
AUT,Aluminium,13,0.0,0.0,0.0,
AUT,Bauxite,0,580.4116704,580.4116704,78.52,7.391895955170658
AUT,Bauxite,1,580.4116704,580.4116704,78.52,7.391895955170658
AUT,Bauxite,2,580.4116704,580.4116704,78.52,7.391895955170658
AUT,Bauxite,3,580.4116704,580.4116704,78.52,7.391895955170658
AUT,Bauxite,4,580.4116704,580.4116704,78.52,7.391895955170658
AUT,Bauxite,5,580.4116704,580.4116704,78.52,7.391895955170658
AUT,Bauxite,6,580.4116704,580.4116704,78.52,7.391895955170658
AUT,Bauxite,7,580.4116704,580.4116704,78.52,7.391895955170658
AUT,Bauxite,8,580.4116704,580.4116704,78.52,7.391895955170658
AUT,Bauxite,9,580.4116704,580.4116704,78.52,7.391895955170658
AUT,Bauxite,10,580.4116704,580.4116704,78.52,7.391895955170658
AUT,Bauxite,11,580.4116704,580.4116704,78.52,7.391895955170658
AUT,Bauxite,12,580.4116704,580.4116704,78.52,7.391895955170658
AUT,Bauxite,13,580.4116704,580.4116704,78.52,7.391895955170658
AUT,Compressor,0,1353.598704,1353.598704,0.4,3383.99676
AUT,Compressor,1,5075.99514,5075.99514,1.5,3383.99676
AUT,Compressor,2,5075.99514,5075.99514,1.5,3383.99676
AUT,Compressor,3,5075.99514,5075.99514,1.5,3383.99676
AUT,Compressor,4,5075.99514,5075.99514,1.5,3383.99676
AUT,Compressor,5,5075.99514,5075.99514,1.5,3383.99676
AUT,Compressor,6,5075.99514,5075.99514,1.5,3383.99676
AUT,Compressor,7,5075.99514,5075.99514,1.5,3383.99676
AUT,Compressor,8,5075.99514,5075.99514,1.5,3383.99676
AUT,Compressor,9,5472.59279227848,5472.59279227848,1.617198,3383.9967600000004
AUT,Compressor,10,7363.522805811828,7363.522805811828,2.1759839999999966,3383.99676
AUT,Compressor,11,9475.190928,9475.190928,2.8,3383.99676
AUT,Compressor,12,10151.99028,10151.99028,3.0,3383.99676
AUT,Compressor,13,10490.389956,10490.389956,3.1,3383.99676
AUT,Copper,0,25.8824,25.8824,0.0,
AUT,Copper,1,25.8824,25.8824,0.0,
AUT,Copper,2,25.8824,25.8824,0.0,
AUT,Copper,3,25.8824,25.8824,0.0,
AUT,Copper,4,25.8824,25.8824,0.0,
AUT,Copper,5,25.8824,25.8824,0.0,
AUT,Copper,6,25.8824,25.8824,0.0,
AUT,Copper,7,25.8824,25.8824,0.0,
AUT,Copper,8,25.8824,25.8824,0.0,
AUT,Copper,9,25.8824,25.8824,0.0,
AUT,Copper,10,25.8824,25.8824,0.0,
AUT,Copper,11,25.8824,25.8824,0.0,
AUT,Copper,12,25.8824,25.8824,0.0,
AUT,Copper,13,25.8824,25.8824,0.0,
AUT,Copper_ore,0,22.0138,22.0138,1.436,15.329944289693593
AUT,Copper_ore,1,22.0138,22.0138,7.935,2.7742659105229994
AUT,Copper_ore,2,22.0138,22.0138,5.9350000000000005,3.7091491154170173
AUT,Copper_ore,3,22.0138,22.0138,7.935,2.7742659105229994
AUT,Copper_ore,4,22.0138,22.0138,5.9350000000000005,3.7091491154170173
AUT,Copper_ore,5,22.0138,22.0138,5.9350000000000005,3.7091491154170173
AUT,Copper_ore,6,22.0138,22.0138,5.9350000000000005,3.7091491154170173
AUT,Copper_ore,7,22.0138,22.0138,6.935,3.174304253785148
AUT,Copper_ore,8,22.0138,22.0138,7.935,2.7742659105229994
AUT,Copper_ore,9,22.0138,22.0138,7.41433982,2.969084306146626
AUT,Copper_ore,10,22.0138,22.0138,9.699774559999986,2.269516663900695
AUT,Copper_ore,11,22.0138,22.0138,11.252,1.956434411660149
AUT,Copper_ore,12,22.0138,22.0138,12.07,1.8238442419221208
AUT,Copper_ore,13,22.0138,22.0138,12.479,1.7640676336244892
AUT,HEX,0,472000.0,472000.0,0.0,
AUT,HEX,1,475206.504268,475206.504268,1.1,432005.9129709091
AUT,HEX,2,475206.504268,475206.504268,1.1,432005.9129709091
AUT,HEX,3,475206.504268,475206.504268,1.1,432005.9129709091
AUT,HEX,4,475206.504268,475206.504268,1.1,432005.9129709091
AUT,HEX,5,475206.504268,475206.504268,1.1,432005.9129709091
AUT,HEX,6,475206.504268,475206.504268,1.1,432005.9129709091
AUT,HEX,7,474249.0945636451,474249.0945636451,0.7715580000000006,614664.2178081812
AUT,HEX,8,472000.0,472000.0,0.0,
AUT,HEX,9,472000.0,472000.0,0.0,
AUT,HEX,10,472512.9940428179,472512.9940428179,0.1759839999999966,2684977.009516928
AUT,HEX,11,472000.0,472000.0,0.0,
AUT,HEX,12,472000.0,472000.0,0.0,
AUT,HEX,13,472000.0,472000.0,0.0,
AUT,HP,0,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,1,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,2,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,3,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,4,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,5,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,6,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,7,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,8,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,9,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,10,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,11,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,12,0.3448999999999999,0.3448999999999999,0.0,
AUT,HP,13,0.3448999999999999,0.3448999999999999,0.0,
AUT,Iron,0,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,1,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,2,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,3,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,4,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,5,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,6,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,7,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,8,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,9,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,10,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,11,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,12,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Iron,13,2598.6437125991806,2598.6437125991806,1.0,2598.6437125991806
AUT,Nickel,0,0.0,0.0,1.0,0.0
AUT,Nickel,1,0.0,0.0,0.24,0.0
AUT,Nickel,2,0.0,0.0,0.24,0.0
AUT,Nickel,3,0.0,0.0,1.0,0.0
AUT,Nickel,4,0.0,0.0,1.0,0.0
AUT,Nickel,5,0.0,0.0,0.24,0.0
AUT,Nickel,6,0.0,0.0,1.0,0.0
AUT,Nickel,7,0.0,0.0,1.0,0.0
AUT,Nickel,8,0.0,0.0,1.0,0.0
AUT,Nickel,9,1.4836409039999996,1.4836409039999996,1.2,1.2363674199999997
AUT,Nickel,10,1.4836409039999996,1.4836409039999996,1.2,1.2363674199999997
AUT,Nickel,11,5.044379073599999,5.044379073599999,1.6799999999999997,3.0026065914285716
AUT,Nickel,12,5.934563615999998,5.934563615999998,1.8,3.2969797866666655
AUT,Nickel,13,6.379655887199999,6.379655887199999,1.8599999999999999,3.42992252
AUT,Refrigerant,0,964.7145790000001,964.7145790000001,0.2275,4240.5036439560445
AUT,Refrigerant,1,3611.784004,3611.784004,0.8531249999999999,4233.592971721612
AUT,Refrigerant,2,3611.784004,3611.784004,0.8531249999999999,4233.592971721612
AUT,Refrigerant,3,3611.784004,3611.784004,0.8531249999999999,4233.592971721612
AUT,Refrigerant,4,3611.784004,3611.784004,0.8531249999999999,4233.592971721612
AUT,Refrigerant,5,3611.784004,3611.784004,0.8531249999999999,4233.592971721612
AUT,Refrigerant,6,3611.784004,3611.784004,0.8531249999999999,4233.592971721612
AUT,Refrigerant,7,3611.784004,3611.784004,0.8531249999999999,4233.592971721612
AUT,Refrigerant,8,3611.784004,3611.784004,0.8531249999999999,4233.592971721612
AUT,Refrigerant,9,3893.8124062464994,3893.8124062464994,0.9197813625,4233.410857187813
AUT,Refrigerant,10,5238.489984171992,5238.489984171992,1.237590899999998,4232.812300229421
AUT,Refrigerant,11,6740.138778999999,6740.138778999999,1.5924999999999998,4232.426234850864
AUT,Refrigerant,12,7221.424128999999,7221.424128999999,1.7062499999999998,4232.336485860806
AUT,Refrigerant,13,7462.066804,7462.066804,1.763125,4232.2959540588445
AUT,Steel,0,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,1,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,2,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,3,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,4,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,5,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,6,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,7,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,8,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,9,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,10,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,11,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,12,1892.116000000512,1892.116000000512,0.0,
AUT,Steel,13,1892.116000000512,1892.116000000512,0.0,
BRA,Aluminium,0,0.0,0.0,0.0,
BRA,Aluminium,1,0.0,0.0,0.0,
BRA,Aluminium,2,0.0,0.0,0.0,
BRA,Aluminium,3,0.0,0.0,0.0,
BRA,Aluminium,4,0.0,0.0,0.0,
BRA,Aluminium,5,0.0,0.0,0.0,
BRA,Aluminium,6,0.0,0.0,0.0,
BRA,Aluminium,7,0.0,0.0,0.0,
BRA,Aluminium,8,0.0,0.0,0.0,
BRA,Aluminium,9,0.0,0.0,0.0,
BRA,Aluminium,10,0.0,0.0,0.0,
BRA,Aluminium,11,0.0,0.0,0.0,
BRA,Aluminium,12,0.0,0.0,0.0,
BRA,Aluminium,13,0.0,0.0,0.0,
BRA,Bauxite,0,0.0,0.0,0.0,
BRA,Bauxite,1,0.0,0.0,0.0,
BRA,Bauxite,2,0.0,0.0,0.0,
BRA,Bauxite,3,0.0,0.0,0.0,
BRA,Bauxite,4,0.0,0.0,0.0,
BRA,Bauxite,5,0.0,0.0,0.0,
BRA,Bauxite,6,0.0,0.0,0.0,
BRA,Bauxite,7,0.0,0.0,0.0,
BRA,Bauxite,8,0.0,0.0,0.0,
BRA,Bauxite,9,0.0,0.0,0.0,
BRA,Bauxite,10,0.0,0.0,0.0,
BRA,Bauxite,11,0.0,0.0,0.0,
BRA,Bauxite,12,0.0,0.0,0.0,
BRA,Bauxite,13,0.0,0.0,0.0,
BRA,Compressor,0,0.0,0.0,0.0,
BRA,Compressor,1,0.0,0.0,0.0,
BRA,Compressor,2,0.0,0.0,0.0,
BRA,Compressor,3,0.0,0.0,0.0,
BRA,Compressor,4,0.0,0.0,0.0,
BRA,Compressor,5,0.0,0.0,0.0,
BRA,Compressor,6,0.0,0.0,0.0,
BRA,Compressor,7,0.0,0.0,0.0,
BRA,Compressor,8,0.0,0.0,0.0,
BRA,Compressor,9,0.0,0.0,0.0,
BRA,Compressor,10,0.0,0.0,0.0,
BRA,Compressor,11,0.0,0.0,0.0,
BRA,Compressor,12,0.0,0.0,0.0,
BRA,Compressor,13,0.0,0.0,0.0,
BRA,Copper,0,25.8819,25.8819,0.0,
BRA,Copper,1,25.8819,25.8819,0.0,
BRA,Copper,2,25.8819,25.8819,0.0,
BRA,Copper,3,25.8819,25.8819,0.0,
BRA,Copper,4,25.8819,25.8819,0.0,
BRA,Copper,5,25.8819,25.8819,0.0,
BRA,Copper,6,25.8819,25.8819,0.0,
BRA,Copper,7,25.8819,25.8819,0.0,
BRA,Copper,8,25.8819,25.8819,0.0,
BRA,Copper,9,25.8819,25.8819,0.0,
BRA,Copper,10,25.8819,25.8819,0.0,
BRA,Copper,11,25.8819,25.8819,0.0,
BRA,Copper,12,25.8819,25.8819,0.0,
BRA,Copper,13,25.8819,25.8819,0.0,
BRA,Copper_ore,0,21.633799999999997,21.633799999999997,0.0,
BRA,Copper_ore,1,21.633799999999997,21.633799999999997,0.0,
BRA,Copper_ore,2,21.633799999999997,21.633799999999997,0.0,
BRA,Copper_ore,3,22.35227429727194,22.35227429727194,0.2113861474999386,105.74143368253795
BRA,Copper_ore,4,35.53194053457499,35.53194053457499,8.270624999999999,4.2961614792805864
BRA,Copper_ore,5,39.219522475278495,39.219522475278495,10.46506297625,3.7476623470193613
BRA,Copper_ore,6,93.47556544941692,93.47556544941692,19.97492660125,4.67964500272894
BRA,Copper_ore,7,116.47755426974034,116.47755426974034,26.35193702125,4.420075616293927
BRA,Copper_ore,8,125.3835078896,125.3835078896,28.821,4.350421841351792
BRA,Copper_ore,9,125.3835078896,125.3835078896,28.821,4.350421841351792
BRA,Copper_ore,10,124.7868411110132,124.7868411110132,28.820999999999998,4.329719340446661
BRA,Copper_ore,11,244.200236024,244.200236024,62.768,3.8905212213866935
BRA,Copper_ore,12,245.651465366,245.651465366,63.177,3.8883053226015796
BRA,Copper_ore,13,245.651465366,245.651465366,63.177,3.8883053226015796
BRA,HEX,0,473000.0,473000.0,0.0,
BRA,HEX,1,473000.0,473000.0,0.0,
BRA,HEX,2,473000.0,473000.0,0.0,
BRA,HEX,3,473000.0,473000.0,0.0,
BRA,HEX,4,473000.0,473000.0,0.0,
BRA,HEX,5,473000.0,473000.0,0.0,
BRA,HEX,6,473000.0,473000.0,0.0,
BRA,HEX,7,473000.0,473000.0,0.0,
BRA,HEX,8,473000.0,473000.0,0.0,
BRA,HEX,9,473000.0,473000.0,0.0,
BRA,HEX,10,473000.0,473000.0,0.0,
BRA,HEX,11,751173.391784,751173.391784,8.3,90502.8182872289
BRA,HEX,12,721010.011952,721010.011952,7.4,97433.78539891892
BRA,HEX,13,721010.011952,721010.011952,7.4,97433.78539891892
BRA,HP,0,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,1,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,2,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,3,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,4,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,5,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,6,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,7,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,8,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,9,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,10,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,11,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,12,0.3375999999999999,0.3375999999999999,0.0,
BRA,HP,13,0.3375999999999999,0.3375999999999999,0.0,
BRA,Iron,0,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,1,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,2,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,3,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,4,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,5,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,6,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,7,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,8,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,9,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,10,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,11,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,12,2190.0065999991807,2190.0065999991807,0.0,
BRA,Iron,13,2190.0065999991807,2190.0065999991807,0.0,
BRA,Nickel,0,0.0,0.0,0.0,
BRA,Nickel,1,0.0,0.0,0.0,
BRA,Nickel,2,0.0,0.0,0.0,
BRA,Nickel,3,0.0,0.0,0.0,
BRA,Nickel,4,0.0,0.0,0.0,
BRA,Nickel,5,0.0,0.0,0.0,
BRA,Nickel,6,0.0,0.0,0.0,
BRA,Nickel,7,0.0,0.0,0.0,
BRA,Nickel,8,0.0,0.0,0.0,
BRA,Nickel,9,0.0,0.0,0.0,
BRA,Nickel,10,0.0,0.0,0.0,
BRA,Nickel,11,0.0,0.0,0.0,
BRA,Nickel,12,0.0,0.0,0.0,
BRA,Nickel,13,0.0,0.0,0.0,
BRA,Refrigerant,0,2.143879,2.143879,0.0,
BRA,Refrigerant,1,2.143879,2.143879,0.0,
BRA,Refrigerant,2,2.143879,2.143879,0.0,
